transaction_id,client_id,transaction_amount,transaction_date,country
30376,12,784000,12/30/2023,SPAIN
30377,41,795000,10/25/2024,SPAIN
30378,39,1685000,1/6/2024,CANADA
30379,62,27000,10/30/2024,FRANCE
30380,39,1290000,8/10/2024,ISRAEL
30381,5,1265000,10/7/2023,CHINA
30382,57,1574000,12/12/2024,CANADA
30383,48,1662000,2/27/2023,CHINA
30384,34,388000,4/19/2024,FRANCE
30385,39,1114000,11/13/2023,JAPAN
30386,44,1984000,7/31/2023,CANADA
30387,22,31000,6/6/2024,SPAIN
30388,26,1188000,6/19/2023,CANADA
30389,6,1566000,6/20/2023,GERMANY
30390,6,955000,1/22/2024,CHINA
30391,39,1717000,10/26/2024,FRANCE
30392,9,1449000,5/30/2024,BRAZIL
30393,55,482000,11/12/2023,ISRAEL
30394,4,1197000,3/10/2023,JAPAN
30395,10,255000,1/27/2024,FRANCE
30396,18,125000,5/24/2023,FRANCE
30397,15,995000,10/9/2024,FRANCE
30398,5,1444000,12/20/2024,GERMANY
30399,15,986000,12/17/2023,JAPAN
30400,19,1731000,9/11/2024,INDIA
30401,5,1258000,8/7/2024,CANADA
30402,41,1753000,4/2/2023,GERMANY
30403,69,1306000,4/27/2023,ISRAEL
30404,4,920000,3/15/2023,CANADA
30405,73,1080000,12/14/2023,INDIA
30406,48,1374000,12/20/2023,CANADA
30407,30,607000,7/4/2024,CANADA
30408,15,132000,1/5/2024,GERMANY
30409,51,282000,1/27/2024,CHINA
30410,2,415000,7/18/2023,INDIA
30411,30,1648000,11/15/2024,JAPAN
30412,57,1369000,9/15/2024,GERMANY
30413,7,453000,9/17/2023,GERMANY
30414,54,451000,10/30/2024,SPAIN
30415,36,1138000,9/3/2024,BRAZIL
30416,23,1169000,3/2/2023,CHINA
30417,68,441000,1/26/2024,INDIA
30418,7,1738000,6/1/2024,ISRAEL
30419,10,1696000,9/26/2024,GERMANY
30420,8,467000,8/1/2024,ISRAEL
30421,36,1232000,8/23/2024,ISRAEL
30422,24,207000,10/23/2024,FRANCE
30423,52,1842000,8/20/2023,JAPAN
30424,7,1150000,8/1/2024,FRANCE
30425,46,366000,3/22/2023,BRAZIL
30426,64,518000,9/16/2023,CANADA
30427,22,1017000,6/10/2023,BRAZIL
30428,19,506000,8/6/2024,CHINA
30429,74,306000,7/27/2024,ISRAEL
30430,31,94000,9/10/2024,BRAZIL
30431,48,1456000,6/30/2023,CHINA
30432,34,12000,7/27/2024,FRANCE
30433,64,1027000,10/2/2023,INDIA
30434,37,1823000,10/23/2023,CHINA
30435,18,28000,8/30/2023,CANADA
30436,9,369000,8/11/2024,ISRAEL
30437,68,1586000,3/2/2023,GERMANY
30438,55,1211000,6/24/2024,CANADA
30439,27,27000,1/9/2024,INDIA
30440,9,1105000,11/10/2023,INDIA
30441,44,348000,3/17/2024,CHINA
30442,42,1408000,7/12/2024,GERMANY
30443,58,1751000,4/2/2023,SPAIN
30444,1,1964000,6/3/2023,CANADA
30445,46,1607000,7/16/2023,CANADA
30446,8,1042000,3/1/2023,GERMANY
30447,4,1154000,3/21/2024,JAPAN
30448,33,1023000,9/9/2023,CHINA
30449,40,1987000,10/7/2024,BRAZIL
30450,62,932000,8/14/2024,CANADA
30451,2,1658000,8/2/2023,INDIA
30452,75,1887000,5/27/2024,FRANCE
30453,19,154000,9/24/2024,FRANCE
30454,4,190000,8/6/2024,SPAIN
30455,1,1573000,6/30/2024,GERMANY
30456,11,1387000,11/13/2024,CHINA
30457,49,31000,5/15/2023,JAPAN
30458,29,838000,10/27/2023,CANADA
30459,6,165000,9/3/2023,ISRAEL
30460,8,1820000,9/3/2024,SPAIN
30461,61,1169000,4/26/2024,SPAIN
30462,50,1723000,7/1/2023,CANADA
30463,63,1588000,7/14/2023,JAPAN
30464,63,1798000,10/22/2024,ISRAEL
30465,62,167000,1/1/2025,CANADA
30466,22,1012000,5/18/2023,CHINA
30467,68,807000,11/23/2023,CHINA
30468,21,919000,5/2/2023,CANADA
30469,32,1556000,7/23/2023,CHINA
30470,22,292000,4/10/2024,SPAIN
30471,53,1933000,11/5/2023,JAPAN
30472,72,966000,4/12/2023,CANADA
30473,20,1971000,8/20/2024,BRAZIL
30474,56,615000,4/24/2023,FRANCE
30475,71,831000,6/26/2024,BRAZIL
30476,34,885000,7/30/2024,CHINA
30477,68,602000,8/13/2023,CANADA
30478,72,1460000,10/27/2024,GERMANY
30479,41,993000,5/4/2023,CHINA
30480,25,1422000,11/5/2024,JAPAN
30481,46,569000,10/17/2024,BRAZIL
30482,30,1627000,8/28/2023,CANADA
30483,52,126000,10/14/2024,ISRAEL
30484,27,695000,3/19/2024,JAPAN
30485,8,1115000,8/21/2024,CHINA
30486,46,1640000,10/17/2024,CANADA
30487,39,254000,8/6/2023,CANADA
30488,35,1456000,9/20/2023,INDIA
30489,17,147000,8/14/2024,JAPAN
30490,36,717000,10/27/2023,CHINA
30491,65,690000,1/26/2024,JAPAN
30492,51,946000,9/26/2023,BRAZIL
30493,67,703000,11/26/2024,CHINA
30494,42,1610000,2/28/2024,BRAZIL
30495,14,197000,7/22/2024,CHINA
30496,22,1057000,2/17/2024,CHINA
30497,65,1959000,2/19/2023,SPAIN
30498,20,983000,3/31/2024,GERMANY
30499,49,380000,10/7/2023,ISRAEL
30500,5,810000,3/28/2023,JAPAN
30501,39,333000,10/2/2024,CHINA
30502,70,294000,9/21/2024,CHINA
30503,10,229000,5/18/2024,JAPAN
30504,68,244000,10/10/2023,JAPAN
30505,48,1980000,10/30/2023,JAPAN
30506,65,1653000,4/7/2024,FRANCE
30507,25,1673000,5/8/2024,SPAIN
30508,65,1393000,6/23/2024,GERMANY
30509,24,1740000,9/29/2024,GERMANY
30510,49,1720000,12/5/2023,JAPAN
30511,14,557000,10/27/2024,INDIA
30512,15,637000,6/12/2023,ISRAEL
30513,34,779000,8/7/2023,ISRAEL
30514,33,162000,3/18/2024,INDIA
30515,27,779000,5/8/2023,CANADA
30516,16,684000,3/10/2024,INDIA
30517,10,868000,6/1/2024,ISRAEL
30518,8,1788000,1/7/2024,ISRAEL
30519,14,957000,9/4/2024,BRAZIL
30520,48,702000,3/16/2024,BRAZIL
30521,13,1755000,6/8/2023,CHINA
30522,68,1114000,1/12/2025,JAPAN
30523,27,1761000,11/26/2024,SPAIN
30524,11,1693000,4/13/2023,GERMANY
30525,61,1325000,8/31/2024,CHINA
30526,13,396000,6/15/2024,CANADA
30527,70,1348000,10/16/2024,GERMANY
30528,64,1132000,1/13/2024,FRANCE
30529,51,1090000,12/8/2023,CHINA
30530,26,377000,2/18/2023,BRAZIL
30531,72,1898000,9/10/2023,ISRAEL
30532,14,1849000,8/13/2023,INDIA
30533,49,973000,2/24/2023,CANADA
30534,36,1284000,4/28/2023,SPAIN
30535,5,1170000,12/1/2023,CHINA
30536,2,1179000,5/7/2024,INDIA
30537,3,1146000,11/3/2023,BRAZIL
30538,52,969000,4/3/2024,CANADA
30539,62,1125000,1/24/2024,BRAZIL
30540,38,147000,10/9/2024,INDIA
30541,69,654000,8/9/2023,FRANCE
30542,12,943000,12/17/2023,FRANCE
30543,51,198000,12/12/2024,ISRAEL
30544,19,700000,3/25/2023,SPAIN
30545,17,473000,1/31/2024,BRAZIL
30546,36,1783000,9/24/2024,GERMANY
30547,22,1475000,6/30/2024,INDIA
30548,66,525000,11/26/2024,CHINA
30549,43,1141000,8/6/2024,CHINA
30550,7,1018000,2/3/2024,ISRAEL
30551,8,305000,3/10/2024,CANADA
30552,41,1301000,2/27/2024,INDIA
30553,5,806000,11/29/2024,FRANCE
30554,73,1374000,1/27/2024,GERMANY
30555,70,1074000,2/9/2024,CHINA
30556,38,605000,11/1/2023,FRANCE
30557,34,810000,11/13/2024,INDIA
30558,37,912000,2/8/2024,JAPAN
30559,33,1808000,12/4/2024,SPAIN
30560,12,1688000,5/29/2024,FRANCE
30561,20,890000,11/30/2024,CHINA
30562,3,729000,5/20/2023,FRANCE
30563,34,210000,9/7/2023,CHINA
30564,45,917000,8/2/2024,INDIA
30565,47,70000,9/23/2024,CANADA
30566,14,1420000,9/29/2023,JAPAN
30567,71,1285000,9/5/2024,SPAIN
30568,54,362000,9/27/2024,BRAZIL
30569,55,347000,1/1/2025,SPAIN
30570,30,1700000,3/11/2023,CANADA
30571,8,1250000,11/14/2024,CANADA
30572,5,168000,8/7/2024,FRANCE
30573,62,1775000,9/11/2023,GERMANY
30574,63,169000,12/14/2024,CHINA
30575,7,1934000,4/7/2023,JAPAN
30576,27,1757000,12/26/2024,ISRAEL
30577,47,226000,4/27/2024,SPAIN
30578,21,907000,5/18/2023,BRAZIL
30579,45,451000,2/2/2024,GERMANY
30580,49,1499000,2/22/2023,GERMANY
30581,36,1629000,10/22/2023,GERMANY
30582,54,804000,5/14/2024,FRANCE
30583,72,1322000,3/1/2024,CANADA
30584,42,1477000,7/23/2024,BRAZIL
30585,25,85000,3/11/2023,CHINA
30586,28,584000,12/1/2024,SPAIN
30587,20,1636000,3/7/2023,CHINA
30588,64,385000,9/24/2024,GERMANY
30589,55,1511000,5/6/2023,ISRAEL
30590,33,1223000,11/6/2023,FRANCE
30591,65,1546000,4/28/2023,CHINA
30592,30,453000,2/18/2024,CANADA
30593,50,893000,8/12/2023,CANADA
30594,73,1656000,3/7/2023,CHINA
30595,67,403000,11/3/2023,ISRAEL
30596,37,381000,1/1/2025,FRANCE
30597,25,1542000,12/4/2023,FRANCE
30598,38,1694000,9/26/2023,ISRAEL
30599,28,1149000,5/10/2024,JAPAN
30600,4,1713000,7/16/2024,SPAIN
30601,27,480000,1/30/2024,INDIA
30602,42,902000,6/9/2023,JAPAN
30603,52,1985000,9/16/2023,CHINA
30604,26,1427000,5/6/2024,JAPAN
30605,68,1760000,9/21/2023,ISRAEL
30606,28,677000,10/26/2023,INDIA
30607,54,1794000,6/18/2024,SPAIN
30608,63,253000,9/16/2024,SPAIN
30609,71,1238000,6/2/2024,BRAZIL
30610,75,1341000,7/15/2024,JAPAN
30611,9,1102000,7/8/2023,JAPAN
30612,23,1894000,11/23/2023,BRAZIL
30613,28,1773000,11/24/2023,INDIA
30614,59,1128000,2/5/2024,CHINA
30615,31,490000,2/20/2024,CHINA
30616,65,109000,12/30/2024,FRANCE
30617,67,1336000,7/11/2024,CHINA
30618,70,217000,1/16/2024,CANADA
30619,40,999000,9/30/2024,JAPAN
30620,56,1290000,10/12/2023,CANADA
30621,22,1892000,3/9/2023,CHINA
30622,19,1281000,12/11/2024,CANADA
30623,12,1362000,1/4/2025,BRAZIL
30624,62,1522000,4/13/2024,JAPAN
30625,35,843000,3/10/2023,JAPAN
30626,73,1414000,12/16/2024,BRAZIL
30627,13,1150000,6/25/2023,CANADA
30628,59,1074000,3/27/2024,BRAZIL
30629,17,1934000,3/27/2023,CHINA
30630,62,876000,12/16/2024,ISRAEL
30631,10,1259000,9/11/2023,FRANCE
30632,46,834000,1/23/2024,FRANCE
30633,35,456000,10/6/2024,SPAIN
30634,43,286000,6/8/2024,SPAIN
30635,52,1650000,5/28/2024,SPAIN
30636,58,1394000,11/18/2023,JAPAN
30637,2,1488000,4/15/2023,INDIA
30638,41,868000,3/29/2023,BRAZIL
30639,64,517000,7/13/2024,INDIA
30640,20,1471000,4/27/2023,ISRAEL
30641,75,263000,11/16/2024,CANADA
30642,16,1310000,12/28/2024,CHINA
30643,45,113000,8/29/2024,BRAZIL
30644,21,1262000,6/13/2024,FRANCE
30645,8,740000,1/12/2025,CANADA
30646,2,358000,1/1/2025,CHINA
30647,54,302000,1/30/2024,BRAZIL
30648,15,1069000,11/1/2024,FRANCE
30649,7,1598000,7/1/2024,ISRAEL
30650,72,1313000,10/10/2023,GERMANY
30651,35,461000,3/10/2024,CANADA
30652,13,376000,2/3/2024,GERMANY
30653,18,385000,11/26/2024,SPAIN
30654,38,1789000,10/22/2023,FRANCE
30655,54,1559000,2/17/2024,SPAIN
30656,46,1040000,12/17/2024,CANADA
30657,11,197000,10/12/2023,FRANCE
30658,23,1794000,10/19/2023,SPAIN
30659,68,483000,8/6/2024,SPAIN
30660,30,1588000,10/19/2024,ISRAEL
30661,12,1085000,6/19/2024,BRAZIL
30662,60,1716000,6/4/2023,SPAIN
30663,35,447000,6/26/2023,JAPAN
30664,29,267000,4/27/2023,JAPAN
30665,64,932000,9/3/2024,JAPAN
30666,60,1981000,8/23/2024,BRAZIL
30667,39,484000,5/22/2024,SPAIN
30668,49,1926000,6/25/2024,ISRAEL
30669,68,1553000,8/10/2024,INDIA
30670,58,1222000,7/16/2024,CHINA
30671,3,661000,9/2/2023,FRANCE
30672,1,481000,11/12/2024,JAPAN
30673,14,34000,8/22/2023,CHINA
30674,40,1502000,11/22/2023,SPAIN
30675,47,655000,12/4/2023,INDIA
30676,8,994000,8/6/2023,INDIA
30677,2,1619000,10/7/2023,CANADA
30678,28,383000,4/18/2024,CHINA
30679,47,1209000,7/12/2023,CANADA
30680,36,1063000,1/14/2025,GERMANY
30681,7,1864000,7/25/2024,GERMANY
30682,33,1759000,10/25/2024,BRAZIL
30683,45,1876000,2/25/2023,CHINA
30684,20,714000,10/16/2023,SPAIN
30685,70,989000,1/4/2024,INDIA
30686,37,1036000,3/7/2023,SPAIN
30687,68,1402000,1/11/2025,ISRAEL
30688,6,1566000,11/20/2024,GERMANY
30689,19,539000,3/17/2024,FRANCE
30690,39,1917000,6/24/2023,JAPAN
30691,24,1665000,7/15/2023,CANADA
30692,56,1426000,7/1/2024,CHINA
30693,3,1844000,9/19/2024,INDIA
30694,70,1366000,5/13/2023,FRANCE
30695,6,1224000,2/7/2024,BRAZIL
30696,29,1212000,2/11/2024,BRAZIL
30697,12,1540000,1/4/2024,CANADA
30698,15,1683000,5/12/2023,SPAIN
30699,30,1688000,10/9/2023,BRAZIL
30700,11,463000,4/7/2024,INDIA
30701,36,193000,8/6/2024,CANADA
30702,6,1594000,1/17/2024,CHINA
30703,10,643000,10/27/2024,SPAIN
30704,14,500000,3/20/2023,BRAZIL
30705,65,1082000,11/5/2023,CHINA
30706,33,1324000,9/9/2024,ISRAEL
30707,54,694000,7/19/2023,SPAIN
30708,16,1458000,9/6/2024,INDIA
30709,39,1818000,4/1/2023,ISRAEL
30710,11,1715000,6/20/2023,GERMANY
30711,67,1401000,11/19/2023,SPAIN
30712,2,1433000,2/21/2023,JAPAN
30713,2,1237000,6/11/2023,INDIA
30714,50,1540000,2/24/2024,ISRAEL
30715,47,684000,7/15/2023,INDIA
30716,2,1761000,3/21/2023,BRAZIL
30717,7,600000,11/20/2023,INDIA
30718,33,1933000,5/29/2024,FRANCE
30719,22,1963000,11/3/2023,ISRAEL
30720,64,990000,11/28/2023,CHINA
30721,7,1964000,12/20/2023,INDIA
30722,49,1655000,8/30/2024,CANADA
30723,18,1033000,1/24/2024,BRAZIL
30724,74,365000,10/7/2023,ISRAEL
30725,9,1266000,8/2/2023,GERMANY
30726,23,467000,9/16/2024,ISRAEL
30727,24,1671000,5/25/2023,SPAIN
30728,18,135000,11/23/2023,ISRAEL
30729,26,327000,7/30/2023,JAPAN
30730,4,1999000,3/16/2024,JAPAN
30731,12,1485000,5/1/2023,CANADA
30732,66,1676000,2/16/2024,ISRAEL
30733,38,256000,4/22/2024,SPAIN
30734,7,353000,11/21/2024,FRANCE
30735,50,1214000,8/17/2024,CHINA
30736,42,1783000,12/18/2024,INDIA
30737,25,1277000,8/1/2023,BRAZIL
30738,67,665000,3/8/2024,GERMANY
30739,43,1063000,1/7/2025,JAPAN
30740,58,991000,8/7/2024,INDIA
30741,45,953000,7/9/2024,FRANCE
30742,22,210000,8/25/2024,CANADA
30743,9,815000,9/6/2023,SPAIN
30744,52,1475000,6/13/2023,INDIA
30745,45,1766000,7/22/2024,BRAZIL
30746,31,192000,11/27/2023,CHINA
30747,11,1143000,10/25/2024,FRANCE
30748,18,1100000,8/8/2023,JAPAN
30749,56,196000,10/27/2024,INDIA
30750,19,1025000,5/8/2023,CHINA
30751,52,697000,7/17/2024,SPAIN
30752,29,1773000,2/23/2024,ISRAEL
30753,66,617000,6/20/2023,CANADA
30754,22,1839000,4/3/2023,GERMANY
30755,9,1451000,12/3/2023,ISRAEL
30756,71,1189000,11/6/2024,SPAIN
30757,24,265000,6/5/2024,INDIA
30758,13,1387000,5/16/2023,BRAZIL
30759,48,364000,3/4/2023,JAPAN
30760,55,186000,6/12/2023,BRAZIL
30761,60,926000,4/28/2024,CANADA
30762,32,130000,1/3/2025,FRANCE
30763,39,1284000,3/22/2024,CANADA
30764,32,1901000,6/30/2024,SPAIN
30765,57,1311000,9/11/2023,CHINA
30766,29,1258000,1/8/2025,GERMANY
30767,34,615000,1/1/2025,CHINA
30768,22,1099000,5/27/2024,CANADA
30769,17,1468000,4/5/2023,INDIA
30770,56,436000,9/27/2024,ISRAEL
30771,72,1602000,10/15/2023,GERMANY
30772,8,857000,6/23/2024,CANADA
30773,5,959000,10/8/2024,INDIA
30774,47,1179000,4/22/2024,CHINA
30775,35,1098000,12/30/2024,CHINA
30776,13,70000,1/15/2024,JAPAN
30777,39,1835000,3/22/2024,FRANCE
30778,24,578000,11/29/2023,ISRAEL
30779,1,1282000,7/31/2023,CHINA
30780,42,748000,6/16/2024,SPAIN
30781,63,1278000,9/2/2023,FRANCE
30782,38,1944000,11/23/2023,CHINA
30783,70,229000,6/25/2023,JAPAN
30784,65,1230000,2/20/2023,SPAIN
30785,15,306000,12/22/2024,FRANCE
30786,6,918000,9/6/2023,CHINA
30787,35,678000,1/12/2024,BRAZIL
30788,21,1929000,5/13/2023,JAPAN
30789,54,1814000,7/18/2023,CHINA
30790,45,1837000,8/21/2024,ISRAEL
30791,61,918000,4/10/2023,SPAIN
30792,2,1285000,3/25/2023,JAPAN
30793,33,168000,8/26/2023,SPAIN
30794,36,219000,11/19/2024,FRANCE
30795,26,1213000,6/10/2023,SPAIN
30796,28,260000,10/21/2023,INDIA
30797,5,1022000,12/12/2024,CANADA
30798,73,1254000,8/20/2024,SPAIN
30799,48,398000,5/17/2023,JAPAN
30800,75,688000,11/25/2023,FRANCE
30801,55,1910000,9/30/2024,JAPAN
30802,14,1807000,3/8/2024,CANADA
30803,37,342000,1/7/2025,ISRAEL
30804,38,528000,11/9/2024,GERMANY
30805,1,748000,4/25/2023,SPAIN
30806,27,639000,12/19/2024,JAPAN
30807,23,1547000,10/11/2023,BRAZIL
30808,43,1282000,11/9/2023,SPAIN
30809,48,355000,3/13/2024,GERMANY
30810,2,1819000,8/10/2023,ISRAEL
30811,67,1264000,9/11/2024,INDIA
30812,60,1905000,5/25/2024,INDIA
30813,58,537000,10/5/2023,SPAIN
30814,51,705000,11/10/2023,SPAIN
30815,69,638000,9/28/2024,CANADA
30816,59,1055000,7/8/2024,INDIA
30817,73,1510000,12/3/2024,JAPAN
30818,27,283000,7/20/2024,FRANCE
30819,69,891000,4/1/2024,ISRAEL
30820,4,314000,4/9/2023,FRANCE
30821,31,188000,5/25/2024,GERMANY
30822,35,1178000,7/1/2024,CANADA
30823,40,966000,8/22/2023,BRAZIL
30824,45,537000,7/10/2024,BRAZIL
30825,71,1319000,6/26/2024,FRANCE
30826,63,28000,1/4/2025,CHINA
30827,25,1159000,6/19/2023,JAPAN
30828,40,799000,8/12/2024,SPAIN
30829,65,1548000,1/19/2024,ISRAEL
30830,26,341000,7/13/2024,CANADA
30831,4,642000,4/21/2024,ISRAEL
30832,53,373000,9/27/2023,GERMANY
30833,63,668000,5/13/2023,FRANCE
30834,73,1863000,10/5/2024,SPAIN
30835,44,179000,4/12/2024,BRAZIL
30836,58,707000,11/16/2023,FRANCE
30837,8,961000,12/29/2024,JAPAN
30838,58,413000,1/13/2025,INDIA
30839,52,1490000,4/8/2023,ISRAEL
30840,6,1351000,7/29/2024,SPAIN
30841,68,1743000,10/1/2024,SPAIN
30842,36,1242000,9/14/2023,INDIA
30843,28,159000,4/30/2023,ISRAEL
30844,4,1786000,1/24/2024,CANADA
30845,1,1875000,10/9/2024,BRAZIL
30846,19,285000,3/20/2023,GERMANY
30847,8,1125000,12/10/2024,CANADA
30848,57,1072000,10/14/2024,JAPAN
30849,9,1766000,3/15/2023,CHINA
30850,44,159000,8/4/2023,JAPAN
30851,15,1930000,8/12/2023,CANADA
30852,49,1239000,4/16/2023,CANADA
30853,14,1689000,5/26/2024,CHINA
30854,9,1618000,12/10/2023,SPAIN
30855,34,763000,8/27/2023,INDIA
30856,40,966000,11/22/2024,CANADA
30857,33,1272000,12/23/2023,CHINA
30858,43,402000,6/3/2024,ISRAEL
30859,26,483000,1/9/2025,SPAIN
30860,63,14000,2/20/2023,FRANCE
30861,12,42000,9/21/2024,INDIA
30862,48,1190000,3/11/2024,INDIA
30863,34,196000,3/13/2024,JAPAN
30864,54,1995000,10/15/2023,JAPAN
30865,12,926000,9/20/2024,FRANCE
30866,69,1375000,10/28/2024,FRANCE
30867,49,235000,12/4/2023,BRAZIL
30868,71,1139000,3/14/2023,FRANCE
30869,35,1390000,1/15/2025,ISRAEL
30870,20,38000,2/23/2024,ISRAEL
30871,22,46000,7/20/2024,GERMANY
30872,33,820000,11/21/2024,SPAIN
30873,39,639000,9/2/2024,JAPAN
30874,34,1840000,6/27/2024,BRAZIL
30875,57,128000,1/22/2024,SPAIN
30876,16,664000,10/26/2024,ISRAEL
30877,28,189000,2/9/2024,GERMANY
30878,8,684000,3/8/2023,FRANCE
30879,65,1530000,7/27/2024,GERMANY
30880,48,242000,9/10/2024,GERMANY
30881,34,1665000,5/6/2023,SPAIN
30882,8,994000,7/22/2024,CHINA
30883,47,994000,10/21/2024,JAPAN
30884,44,1745000,5/9/2023,ISRAEL
30885,28,654000,9/12/2023,BRAZIL
30886,56,1396000,4/18/2024,ISRAEL
30887,11,582000,8/31/2024,INDIA
30888,74,1163000,10/11/2023,BRAZIL
30889,12,1614000,4/9/2024,JAPAN
30890,11,1072000,9/21/2023,CHINA
30891,60,881000,1/15/2025,JAPAN
30892,24,2000,11/25/2023,BRAZIL
30893,28,168000,8/14/2023,INDIA
30894,65,1434000,9/7/2024,INDIA
30895,8,1235000,7/13/2023,FRANCE
30896,72,290000,2/20/2023,CHINA
30897,25,1563000,5/4/2024,BRAZIL
30898,73,629000,11/21/2023,ISRAEL
30899,9,1996000,4/21/2023,SPAIN
30900,31,1807000,5/5/2024,ISRAEL
30901,58,259000,12/26/2023,CHINA
30902,59,745000,6/10/2023,ISRAEL
30903,63,1392000,1/19/2024,CHINA
30904,5,761000,2/11/2024,ISRAEL
30905,15,1298000,9/17/2023,BRAZIL
30906,21,989000,4/5/2024,FRANCE
30907,57,434000,12/13/2023,INDIA
30908,59,58000,3/20/2024,INDIA
30909,33,1814000,8/16/2023,CANADA
30910,45,1437000,10/5/2023,ISRAEL
30911,46,764000,7/29/2023,INDIA
30912,17,1285000,2/19/2023,FRANCE
30913,42,1896000,7/18/2024,CHINA
30914,46,1283000,9/21/2023,GERMANY
30915,37,772000,10/10/2023,CANADA
30916,62,1256000,1/21/2024,BRAZIL
30917,75,714000,8/26/2024,INDIA
30918,13,993000,9/5/2023,INDIA
30919,44,311000,12/20/2023,INDIA
30920,62,1257000,10/29/2024,BRAZIL
30921,6,935000,7/6/2023,BRAZIL
30922,65,996000,9/8/2023,ISRAEL
30923,58,1216000,5/29/2024,FRANCE
30924,73,1803000,2/16/2024,BRAZIL
30925,44,181000,3/20/2023,CHINA
30926,41,161000,11/6/2023,JAPAN
30927,31,1217000,7/9/2023,JAPAN
30928,73,1849000,1/21/2024,BRAZIL
30929,35,1588000,6/23/2023,INDIA
30930,33,1369000,4/15/2023,ISRAEL
30931,68,1910000,12/19/2023,BRAZIL
30932,14,1512000,6/1/2024,CHINA
30933,16,1711000,6/1/2023,INDIA
30934,65,248000,9/18/2024,JAPAN
30935,43,1992000,6/29/2024,ISRAEL
30936,39,24000,9/29/2023,ISRAEL
30937,3,249000,11/21/2024,GERMANY
30938,15,1488000,7/10/2024,FRANCE
30939,15,1094000,7/13/2023,BRAZIL
30940,63,1361000,5/26/2023,INDIA
30941,52,1647000,4/18/2023,SPAIN
30942,31,801000,1/5/2025,ISRAEL
30943,42,1452000,3/29/2024,CANADA
30944,72,1753000,1/3/2025,GERMANY
30945,33,123000,3/16/2024,CANADA
30946,5,435000,5/6/2023,GERMANY
30947,49,1551000,2/28/2023,INDIA
30948,70,731000,6/24/2023,BRAZIL
30949,10,622000,9/2/2024,BRAZIL
30950,4,953000,6/8/2024,SPAIN
30951,30,1614000,1/8/2025,INDIA
30952,13,1328000,5/27/2024,CHINA
30953,34,1123000,6/20/2023,CHINA
30954,3,334000,2/5/2024,FRANCE
30955,48,1265000,5/6/2024,ISRAEL
30956,59,137000,9/17/2023,INDIA
30957,22,866000,5/27/2023,INDIA
30958,17,1322000,4/29/2023,FRANCE
30959,26,315000,11/28/2024,CHINA
30960,30,1233000,6/4/2023,CANADA
30961,72,1241000,8/25/2024,SPAIN
30962,62,1757000,5/17/2023,SPAIN
30963,3,650000,6/21/2024,JAPAN
30964,41,1710000,12/14/2024,FRANCE
30965,24,1379000,11/8/2024,CHINA
30966,7,1840000,1/22/2024,JAPAN
30967,63,389000,8/15/2023,CHINA
30968,7,1631000,3/8/2024,FRANCE
30969,59,1747000,10/23/2023,FRANCE
30970,46,1050000,12/17/2024,JAPAN
30971,12,1660000,5/28/2024,JAPAN
30972,48,1853000,12/12/2024,CHINA
30973,73,1656000,10/8/2024,ISRAEL
30974,45,1736000,2/29/2024,CHINA
30975,10,298000,7/29/2023,BRAZIL
30976,75,1293000,5/19/2023,FRANCE
30977,62,1017000,12/30/2023,CHINA
30978,15,66000,4/9/2023,FRANCE
30979,53,1172000,10/13/2023,CHINA
30980,27,843000,7/7/2024,CHINA
30981,13,41000,1/27/2024,BRAZIL
30982,3,1915000,8/20/2023,INDIA
30983,61,650000,8/26/2024,BRAZIL
30984,59,847000,8/6/2024,BRAZIL
30985,52,804000,12/3/2023,SPAIN
30986,69,271000,12/19/2023,SPAIN
30987,30,723000,4/16/2023,FRANCE
30988,68,1867000,12/20/2024,JAPAN
30989,19,494000,3/25/2023,CHINA
30990,29,166000,12/22/2023,FRANCE
30991,5,1204000,3/3/2023,SPAIN
30992,54,345000,1/19/2024,CHINA
30993,6,601000,6/20/2023,GERMANY
30994,14,831000,2/11/2024,JAPAN
30995,26,824000,7/24/2024,INDIA
30996,21,800000,3/20/2023,FRANCE
30997,17,398000,8/17/2023,CANADA
30998,51,68000,9/20/2024,ISRAEL
30999,40,1912000,5/17/2024,INDIA
31000,15,1150000,8/14/2024,SPAIN
31001,29,17000,8/31/2023,ISRAEL
31002,70,1867000,11/27/2023,GERMANY
31003,47,1747000,10/16/2023,CANADA
31004,38,94000,9/26/2024,SPAIN
31005,27,64000,10/18/2023,BRAZIL
31006,8,1617000,8/24/2023,JAPAN
31007,33,197000,5/18/2023,JAPAN
31008,35,1490000,11/21/2023,CANADA
31009,9,739000,9/9/2023,CHINA
31010,25,1039000,3/9/2024,SPAIN
31011,60,1075000,3/14/2023,SPAIN
31012,18,840000,8/29/2023,INDIA
31013,36,1548000,7/7/2024,SPAIN
31014,13,1560000,12/26/2024,ISRAEL
31015,26,1467000,8/21/2023,SPAIN
31016,27,327000,12/3/2024,ISRAEL
31017,29,151000,9/6/2023,CHINA
31018,54,455000,4/3/2023,FRANCE
31019,17,775000,9/6/2024,BRAZIL
31020,47,561000,8/30/2023,SPAIN
31021,28,938000,9/14/2024,FRANCE
31022,66,1764000,1/30/2024,ISRAEL
31023,44,1258000,8/26/2023,GERMANY
31024,60,722000,8/2/2023,GERMANY
31025,35,1221000,10/5/2024,JAPAN
31026,60,1999000,7/1/2024,INDIA
31027,62,1472000,9/7/2024,BRAZIL
31028,6,143000,5/22/2024,INDIA
